# t[days] FUV NUV
0.50000 33.935 30.012 
0.60000 34.236 30.101 
0.70000 34.608 30.259 
0.80000 35.002 30.447 
0.90000 35.396 30.644 
1.00000 35.789 30.849 
1.10000 36.186 31.064 
1.20000 36.591 31.290 
1.30000 37.004 31.527 
1.40000 37.427 31.774 
1.50000 37.855 32.028 
1.60000 38.285 32.287 
1.70000 38.714 32.548 
1.80000 39.140 32.809 
1.90000 39.561 33.069 
2.00000 39.978 33.328 
2.10000 40.391 33.586 
2.20000 40.798 33.841 
2.30000 41.200 34.095 
2.40000 41.598 34.346 
2.50000 41.990 34.595 
2.60000 42.378 34.843 
2.70000 42.763 35.089 
2.80000 43.147 35.335 
2.90000 43.530 35.582 
3.00000 43.914 35.830 
3.10000 44.298 36.080 
3.20000 44.685 36.331 
3.30000 45.073 36.585 
3.40000 45.465 36.841 
3.50000 45.858 37.099 
3.60000 46.252 37.359 
3.70000 46.647 37.619 
3.80000 47.042 37.880 
3.90000 47.436 38.141 
4.00000 47.830 38.402 
4.10000 48.223 38.663 
4.20000 48.613 38.923 
4.30000 49.003 39.182 
4.40000 49.389 39.440 
4.50000 49.774 39.697 
4.60000 50.157 39.952 
4.70000 50.537 40.207 
4.80000 50.916 40.460 
4.90000 51.292 40.712 
5.00000 51.666 40.963 
5.10000 52.038 41.213 
5.20000 52.408 41.461 
5.30000 52.776 41.709 
5.40000 53.143 41.955 
5.50000 53.507 42.200 
5.60000 53.870 42.445 
5.70000 54.230 42.688 
5.80000 54.589 42.930 
5.90000 54.956 43.177 
6.00000 55.380 43.463 
6.10000 55.804 43.748 
6.20000 56.238 44.040 
6.30000 56.673 44.333 
6.40000 57.107 44.626 
6.50000 57.540 44.919 
6.60000 57.974 45.211 
6.70000 58.407 45.504 
6.80000 58.839 45.796 
6.90000 59.272 46.089 
7.00000 59.704 46.381 
7.10000 60.136 46.673 
7.20000 60.568 46.966 
7.30000 60.999 47.258 
7.40000 61.431 47.550 
7.50000 61.863 47.843 
7.60000 62.293 48.135 
7.70000 62.724 48.428 
7.80000 63.155 48.721 
7.90000 63.586 49.013 
8.00000 64.016 49.306 
8.10000 64.446 49.598 
8.20000 64.876 49.890 
8.30000 65.307 50.183 
8.40000 65.735 50.474 
8.50000 66.165 50.766 
8.60000 66.593 51.058 
8.70000 67.022 51.350 
8.80000 67.450 51.642 
8.90000 67.878 51.933 
9.00000 68.305 52.225 
9.10000 68.733 52.516 
9.20000 69.159 52.807 
9.30000 69.585 53.098 
9.40000 70.012 53.389 
9.50000 70.437 53.679 
9.60000 70.863 53.969 
9.70000 71.287 54.259 
9.80000 71.711 54.549 
9.90000 72.136 54.839 
10.00000 72.559 55.128 
