# t[days] FUV NUV
0.50000 36.120 31.656 
0.60000 36.513 31.811 
0.70000 36.909 31.987 
0.80000 37.329 32.194 
0.90000 37.798 32.445 
1.00000 38.333 32.751 
1.10000 38.942 33.116 
1.20000 39.592 33.514 
1.30000 40.240 33.917 
1.40000 40.858 34.302 
1.50000 41.426 34.656 
1.60000 41.953 34.984 
1.70000 42.457 35.300 
1.80000 42.954 35.614 
1.90000 43.457 35.933 
2.00000 43.973 36.264 
2.10000 44.507 36.608 
2.20000 45.057 36.966 
2.30000 45.622 37.335 
2.40000 46.199 37.714 
2.50000 46.788 38.103 
2.60000 47.388 38.500 
2.70000 47.998 38.906 
2.80000 48.618 39.319 
2.90000 49.246 39.738 
3.00000 49.881 40.164 
3.10000 50.524 40.596 
3.20000 51.173 41.032 
3.30000 51.524 41.274 
3.40000 51.467 41.249 
3.50000 51.514 41.292 
3.60000 51.877 41.543 
3.70000 52.667 42.074 
3.80000 53.467 42.613 
3.90000 54.275 43.158 
4.00000 55.090 43.708 
4.10000 55.913 44.265 
4.20000 56.742 44.826 
4.30000 57.578 45.391 
4.40000 58.418 45.961 
4.50000 59.264 46.534 
4.60000 60.114 47.111 
4.70000 60.968 47.691 
4.80000 61.825 48.273 
4.90000 62.686 48.858 
5.00000 63.549 49.445 
5.10000 64.414 50.034 
5.20000 65.281 50.624 
5.30000 66.150 51.216 
5.40000 67.019 51.809 
5.50000 67.890 52.402 
5.60000 68.761 52.996 
5.70000 69.632 53.590 
5.80000 70.503 54.185 
5.90000 71.374 54.779 
6.00000 72.244 55.373 
6.10000 73.113 55.967 
6.20000 73.982 56.561 
6.30000 74.849 57.154 
6.40000 75.716 57.746 
6.50000 76.581 58.338 
6.60000 77.445 58.928 
6.70000 78.307 59.518 
6.80000 79.168 60.107 
6.90000 80.027 60.696 
7.00000 80.885 61.283 
7.10000 81.740 61.868 
7.20000 82.594 62.453 
7.30000 83.446 63.037 
7.40000 84.295 63.619 
7.50000 85.143 64.199 
7.60000 85.988 64.779 
7.70000 86.832 65.357 
7.80000 87.673 65.933 
7.90000 88.512 66.508 
8.00000 89.348 67.082 
8.10000 90.183 67.655 
8.20000 91.016 68.226 
8.30000 91.846 68.795 
8.40000 92.675 69.364 
8.50000 93.501 69.931 
8.60000 94.325 70.497 
8.70000 95.148 71.061 
8.80000 95.968 71.624 
8.90000 96.786 72.186 
9.00000 97.602 72.746 
9.10000 98.417 73.305 
9.20000 99.229 73.863 
9.30000 100.039 74.420 
9.40000 100.847 74.975 
9.50000 101.654 75.529 
9.60000 102.458 76.081 
9.70000 103.260 76.633 
9.80000 104.061 77.183 
9.90000 104.859 77.732 
10.00000 105.656 78.279 
