# t[days] FUV NUV
0.50000 38.049 32.951 
0.60000 39.045 33.543 
0.70000 40.060 34.168 
0.80000 41.088 34.816 
0.90000 42.104 35.466 
1.00000 43.089 36.103 
1.10000 44.025 36.713 
1.20000 44.910 37.291 
1.30000 45.784 37.866 
1.40000 46.791 38.529 
1.50000 47.800 39.196 
1.60000 48.808 39.865 
1.70000 49.817 40.539 
1.80000 50.831 41.218 
1.90000 51.849 41.902 
2.00000 52.873 42.591 
2.10000 53.902 43.286 
2.20000 54.936 43.985 
2.30000 55.977 44.691 
2.40000 57.022 45.400 
2.50000 58.071 46.114 
2.60000 59.122 46.829 
2.70000 60.176 47.547 
2.80000 61.230 48.267 
2.90000 62.284 48.987 
3.00000 63.336 49.706 
3.10000 64.385 50.424 
3.20000 65.430 51.139 
3.30000 66.469 51.851 
3.40000 67.502 52.558 
3.50000 68.527 53.261 
3.60000 69.545 53.959 
3.70000 70.553 54.651 
3.80000 71.551 55.336 
3.90000 72.544 56.017 
4.00000 73.858 56.915 
4.10000 75.170 57.812 
4.20000 76.479 58.706 
4.30000 77.783 59.598 
4.40000 79.082 60.487 
4.50000 80.377 61.372 
4.60000 81.667 62.255 
4.70000 82.952 63.135 
4.80000 84.231 64.010 
4.90000 85.504 64.882 
5.00000 86.771 65.750 
5.10000 88.031 66.614 
5.20000 89.286 67.474 
5.30000 90.535 68.331 
5.40000 91.778 69.183 
5.50000 93.015 70.031 
5.60000 94.247 70.876 
5.70000 95.473 71.717 
5.80000 96.693 72.555 
5.90000 97.909 73.389 
6.00000 99.118 74.220 
6.10000 100.323 75.047 
6.20000 101.523 75.871 
6.30000 102.718 76.691 
6.40000 103.908 77.509 
6.50000 105.094 78.323 
6.60000 106.275 79.135 
6.70000 107.451 79.944 
6.80000 108.624 80.750 
6.90000 109.793 81.553 
7.00000 110.957 82.353 
7.10000 112.118 83.152 
7.20000 113.275 83.947 
7.30000 114.429 84.741 
7.40000 115.579 85.532 
7.50000 116.725 86.320 
7.60000 117.868 87.107 
7.70000 119.008 87.891 
7.80000 120.145 88.673 
7.90000 121.279 89.454 
8.00000 122.409 90.232 
8.10000 123.537 91.008 
8.20000 124.662 91.782 
8.30000 125.784 92.555 
8.40000 126.903 93.326 
8.50000 128.019 94.095 
8.60000 129.133 94.862 
8.70000 130.245 95.627 
8.80000 131.354 96.391 
8.90000 132.460 97.153 
9.00000 133.564 97.914 
9.10000 134.666 98.673 
9.20000 135.765 99.431 
9.30000 136.863 100.187 
9.40000 137.958 100.942 
9.50000 139.051 101.695 
9.60000 140.142 102.447 
9.70000 141.231 103.198 
9.80000 142.318 103.947 
9.90000 143.403 104.696 
10.00000 144.487 105.443 
