# t[days] FUV NUV
0.50000 39.610 33.099 
0.60000 40.025 33.273 
0.70000 40.204 33.301 
0.80000 40.189 33.209 
0.90000 40.086 33.066 
1.00000 40.035 32.969 
1.10000 40.116 32.969 
1.20000 40.362 33.091 
1.30000 40.739 33.309 
1.40000 41.175 33.573 
1.50000 41.619 33.845 
1.60000 42.036 34.102 
1.70000 42.400 34.325 
1.80000 42.707 34.510 
1.90000 42.973 34.669 
2.00000 43.215 34.813 
2.10000 43.445 34.950 
2.20000 43.671 35.086 
2.30000 43.902 35.227 
2.40000 44.144 35.376 
2.50000 44.399 35.536 
2.60000 44.669 35.707 
2.70000 44.952 35.889 
2.80000 45.251 36.082 
2.90000 45.563 36.285 
3.00000 45.890 36.499 
3.10000 46.231 36.723 
3.20000 46.587 36.958 
3.30000 46.957 37.204 
3.40000 47.341 37.459 
3.50000 47.737 37.724 
3.60000 48.146 37.998 
3.70000 48.565 38.280 
3.80000 48.995 38.569 
3.90000 49.434 38.865 
4.00000 49.868 39.158 
4.10000 48.773 38.447 
4.20000 47.821 37.832 
4.30000 47.253 37.470 
4.40000 46.908 37.253 
4.50000 46.706 37.131 
4.60000 46.606 37.076 
4.70000 46.578 37.068 
4.80000 46.610 37.099 
4.90000 46.683 37.157 
5.00000 46.792 37.239 
5.10000 47.200 37.516 
5.20000 47.759 37.892 
5.30000 48.323 38.271 
5.40000 48.891 38.654 
5.50000 49.464 39.040 
5.60000 50.040 39.429 
5.70000 50.619 39.821 
5.80000 51.202 40.215 
5.90000 51.788 40.611 
6.00000 52.376 41.009 
6.10000 52.967 41.409 
6.20000 53.560 41.811 
6.30000 54.155 42.214 
6.40000 54.752 42.619 
6.50000 55.350 43.025 
6.60000 55.950 43.432 
6.70000 56.551 43.840 
6.80000 57.153 44.249 
6.90000 57.756 44.659 
7.00000 58.359 45.069 
7.10000 58.963 45.480 
7.20000 59.567 45.891 
7.30000 60.172 46.302 
7.40000 60.776 46.714 
7.50000 61.380 47.125 
7.60000 61.985 47.537 
7.70000 62.588 47.948 
7.80000 63.191 48.359 
7.90000 63.794 48.770 
8.00000 64.395 49.180 
8.10000 64.996 49.590 
8.20000 65.596 49.999 
8.30000 66.195 50.408 
8.40000 66.794 50.816 
8.50000 67.391 51.224 
8.60000 67.987 51.631 
8.70000 68.582 52.037 
8.80000 69.176 52.443 
8.90000 69.769 52.848 
9.00000 70.361 53.252 
9.10000 70.952 53.656 
9.20000 71.542 54.059 
9.30000 72.130 54.461 
9.40000 72.718 54.863 
9.50000 73.304 55.263 
9.60000 73.889 55.663 
9.70000 74.472 56.062 
9.80000 75.054 56.461 
9.90000 75.635 56.858 
10.00000 76.215 57.255 
