# t[days] FUV NUV
0.50000 35.932 31.501 
0.60000 37.773 32.664 
0.70000 39.370 33.676 
0.80000 40.752 34.552 
0.90000 41.951 35.312 
1.00000 43.002 35.977 
1.10000 43.934 36.566 
1.20000 44.770 37.095 
1.30000 45.530 37.575 
1.40000 46.227 38.016 
1.50000 46.874 38.426 
1.60000 47.481 38.811 
1.70000 48.054 39.175 
1.80000 48.600 39.523 
1.90000 49.125 39.858 
2.00000 49.634 40.184 
2.10000 50.128 40.501 
2.20000 50.611 40.813 
2.30000 51.084 41.119 
2.40000 51.549 41.421 
2.50000 52.006 41.718 
2.60000 52.455 42.011 
2.70000 52.898 42.300 
2.80000 53.334 42.587 
2.90000 53.766 42.870 
3.00000 54.192 43.150 
3.10000 54.612 43.428 
3.20000 55.027 43.701 
3.30000 55.436 43.972 
3.40000 55.838 44.238 
3.50000 56.232 44.500 
3.60000 56.621 44.758 
3.70000 57.002 45.011 
3.80000 57.377 45.261 
3.90000 57.744 45.505 
4.00000 58.105 45.746 
4.10000 58.459 45.982 
4.20000 58.808 46.215 
4.30000 59.153 46.446 
4.40000 59.495 46.674 
4.50000 59.834 46.901 
4.60000 60.170 47.126 
4.70000 60.505 47.351 
4.80000 60.839 47.575 
4.90000 61.173 47.799 
5.00000 61.506 48.023 
5.10000 61.841 48.249 
5.20000 62.176 48.474 
5.30000 62.512 48.701 
5.40000 62.849 48.929 
5.50000 63.188 49.158 
5.60000 63.529 49.388 
5.70000 63.871 49.620 
5.80000 64.214 49.852 
5.90000 64.559 50.086 
6.00000 64.905 50.321 
6.10000 65.253 50.557 
6.20000 65.602 50.794 
6.30000 65.953 51.033 
6.40000 66.306 51.272 
6.50000 66.660 51.513 
6.60000 67.015 51.755 
6.70000 67.373 51.999 
6.80000 67.731 52.243 
6.90000 68.092 52.489 
7.00000 68.453 52.735 
7.10000 68.817 52.984 
7.20000 69.181 53.232 
7.30000 69.548 53.483 
7.40000 69.915 53.734 
7.50000 70.284 53.986 
7.60000 70.655 54.239 
7.70000 71.026 54.493 
7.80000 71.399 54.749 
7.90000 71.772 55.004 
8.00000 72.148 55.261 
8.10000 72.524 55.519 
8.20000 72.901 55.777 
8.30000 73.279 56.036 
8.40000 73.658 56.296 
8.50000 74.038 56.556 
8.60000 74.419 56.818 
8.70000 74.801 57.080 
8.80000 75.184 57.342 
8.90000 75.567 57.606 
9.00000 75.951 57.869 
9.10000 76.337 58.134 
9.20000 76.723 58.399 
9.30000 77.109 58.664 
9.40000 77.497 58.930 
9.50000 77.885 59.197 
9.60000 78.274 59.464 
9.70000 78.663 59.732 
9.80000 79.054 60.000 
9.90000 79.444 60.269 
10.00000 79.836 60.538 
