# t[days] FUV NUV
0.50000 31.921 28.415 
0.60000 32.400 28.649 
0.70000 32.890 28.909 
0.80000 33.176 29.063 
0.90000 33.455 29.222 
1.00000 33.791 29.425 
1.10000 34.191 29.676 
1.20000 34.654 29.973 
1.30000 35.165 30.305 
1.40000 35.713 30.665 
1.50000 36.291 31.048 
1.60000 36.893 31.448 
1.70000 37.513 31.862 
1.80000 38.146 32.286 
1.90000 38.790 32.719 
2.00000 39.442 33.157 
2.10000 40.371 33.773 
2.20000 41.333 34.411 
2.30000 42.306 35.058 
2.40000 43.287 35.713 
2.50000 44.274 36.372 
2.60000 45.265 37.036 
2.70000 46.259 37.702 
2.80000 47.253 38.370 
2.90000 48.248 39.039 
3.00000 49.242 39.708 
3.10000 50.235 40.377 
3.20000 51.225 41.045 
3.30000 52.213 41.712 
3.40000 53.196 42.376 
3.50000 54.176 43.039 
3.60000 55.152 43.699 
3.70000 56.123 44.356 
3.80000 57.090 45.012 
3.90000 58.053 45.664 
4.00000 59.012 46.314 
4.10000 59.965 46.961 
4.20000 60.915 47.606 
4.30000 61.860 48.248 
4.40000 62.801 48.887 
4.50000 63.737 49.523 
4.60000 64.669 50.157 
4.70000 65.597 50.789 
4.80000 66.521 51.417 
4.90000 67.441 52.044 
5.00000 68.357 52.668 
5.10000 69.269 53.289 
5.20000 70.178 53.909 
5.30000 71.083 54.526 
5.40000 71.985 55.141 
5.50000 72.884 55.754 
5.60000 73.779 56.365 
5.70000 74.671 56.974 
5.80000 75.561 57.581 
5.90000 76.447 58.186 
6.00000 77.330 58.789 
6.10000 78.210 59.391 
6.20000 79.088 59.991 
6.30000 79.963 60.589 
6.40000 80.835 61.185 
6.50000 81.705 61.780 
6.60000 82.572 62.373 
6.70000 83.437 62.965 
6.80000 84.299 63.555 
6.90000 85.159 64.144 
7.00000 86.017 64.731 
7.10000 86.873 65.317 
7.20000 87.727 65.901 
7.30000 88.578 66.484 
7.40000 89.427 67.066 
7.50000 90.275 67.647 
7.60000 91.120 68.226 
7.70000 91.963 68.804 
7.80000 92.805 69.381 
7.90000 93.644 69.957 
8.00000 94.482 70.531 
8.10000 95.318 71.104 
8.20000 96.152 71.676 
8.30000 96.984 72.247 
8.40000 97.814 72.817 
8.50000 98.643 73.386 
8.60000 99.471 73.954 
8.70000 100.296 74.520 
8.80000 101.120 75.086 
8.90000 101.942 75.651 
9.00000 102.763 76.214 
9.10000 103.583 76.777 
9.20000 104.400 77.339 
9.30000 105.217 77.899 
9.40000 106.032 78.459 
9.50000 106.845 79.018 
9.60000 107.657 79.576 
9.70000 108.468 80.133 
9.80000 109.277 80.689 
9.90000 110.085 81.245 
10.00000 110.892 81.799 
