# t[days] FUV NUV
0.50000 28.026 25.933 
0.60000 28.607 26.251 
0.70000 29.164 26.572 
0.80000 29.747 26.912 
0.90000 30.404 27.297 
1.00000 31.029 27.670 
1.10000 31.624 28.028 
1.20000 32.191 28.372 
1.30000 32.732 28.703 
1.40000 33.251 29.023 
1.50000 33.748 29.332 
1.60000 34.226 29.630 
1.70000 34.684 29.917 
1.80000 35.121 30.192 
1.90000 35.540 30.457 
2.00000 35.946 30.715 
2.10000 36.345 30.968 
2.20000 36.739 31.221 
2.30000 37.131 31.473 
2.40000 37.524 31.727 
2.50000 37.918 31.983 
2.60000 38.313 32.241 
2.70000 38.710 32.500 
2.80000 39.109 32.763 
2.90000 39.511 33.027 
3.00000 39.915 33.295 
3.10000 40.321 33.564 
3.20000 40.731 33.836 
3.30000 41.143 34.110 
3.40000 41.557 34.387 
3.50000 41.974 34.666 
3.60000 42.394 34.947 
3.70000 42.815 35.230 
3.80000 43.240 35.515 
3.90000 43.666 35.802 
4.00000 44.093 36.090 
4.10000 44.522 36.380 
4.20000 44.953 36.670 
4.30000 45.384 36.962 
4.40000 45.817 37.255 
4.50000 46.249 37.548 
4.60000 46.683 37.841 
4.70000 47.116 38.135 
4.80000 47.550 38.430 
4.90000 47.983 38.724 
5.00000 48.416 39.018 
5.10000 48.848 39.312 
5.20000 49.279 39.606 
5.30000 49.709 39.898 
5.40000 50.138 40.190 
5.50000 50.564 40.481 
5.60000 50.990 40.771 
5.70000 51.413 41.060 
5.80000 51.835 41.347 
5.90000 52.255 41.634 
6.00000 52.671 41.918 
6.10000 53.086 42.201 
6.20000 53.531 42.504 
6.30000 54.090 42.883 
6.40000 54.649 43.261 
6.50000 55.207 43.639 
6.60000 55.765 44.017 
6.70000 56.322 44.394 
6.80000 56.878 44.771 
6.90000 57.433 45.148 
7.00000 57.987 45.524 
7.10000 58.539 45.899 
7.20000 59.091 46.273 
7.30000 59.641 46.647 
7.40000 60.190 47.020 
7.50000 60.737 47.392 
7.60000 61.284 47.763 
7.70000 61.829 48.134 
7.80000 62.372 48.503 
7.90000 62.915 48.872 
8.00000 63.456 49.240 
8.10000 63.995 49.607 
8.20000 64.534 49.974 
8.30000 65.070 50.339 
8.40000 65.606 50.703 
8.50000 66.140 51.067 
8.60000 66.672 51.430 
8.70000 67.203 51.792 
8.80000 67.733 52.153 
8.90000 68.261 52.512 
9.00000 68.788 52.872 
9.10000 69.313 53.230 
9.20000 69.837 53.587 
9.30000 70.359 53.943 
9.40000 70.880 54.298 
9.50000 71.399 54.652 
9.60000 71.917 55.006 
9.70000 72.433 55.358 
9.80000 72.948 55.709 
9.90000 73.462 56.060 
10.00000 73.973 56.409 
