# t[days] FUV NUV
0.50000 26.786 24.929 
0.60000 27.350 25.263 
0.70000 27.995 25.664 
0.80000 28.698 26.112 
0.90000 29.439 26.593 
1.00000 30.199 27.090 
1.10000 30.964 27.594 
1.20000 31.777 28.127 
1.30000 32.802 28.788 
1.40000 33.829 29.453 
1.50000 34.852 30.119 
1.60000 35.868 30.783 
1.70000 36.875 31.444 
1.80000 37.872 32.100 
1.90000 38.860 32.751 
2.00000 39.839 33.398 
2.10000 40.808 34.040 
2.20000 41.770 34.679 
2.30000 42.725 35.313 
2.40000 43.672 35.944 
2.50000 44.613 36.572 
2.60000 45.549 37.197 
2.70000 46.479 37.819 
2.80000 47.404 38.438 
2.90000 48.324 39.055 
3.00000 49.239 39.670 
3.10000 50.151 40.282 
3.20000 51.058 40.892 
3.30000 51.961 41.500 
3.40000 52.861 42.106 
3.50000 53.757 42.710 
3.60000 54.649 43.312 
3.70000 55.538 43.913 
3.80000 56.424 44.511 
3.90000 57.307 45.108 
4.00000 58.186 45.703 
4.10000 59.063 46.297 
4.20000 59.937 46.889 
4.30000 60.808 47.479 
4.40000 61.676 48.068 
4.50000 62.541 48.655 
4.60000 63.404 49.241 
4.70000 64.264 49.825 
4.80000 65.122 50.408 
4.90000 65.977 50.989 
5.00000 66.830 51.569 
5.10000 67.681 52.148 
5.20000 68.529 52.725 
5.30000 69.375 53.301 
5.40000 70.218 53.875 
5.50000 71.060 54.448 
5.60000 71.899 55.020 
5.70000 72.736 55.591 
5.80000 73.571 56.161 
5.90000 74.404 56.729 
6.00000 75.236 57.296 
6.10000 76.065 57.862 
6.20000 76.892 58.426 
6.30000 77.717 58.990 
6.40000 78.540 59.552 
6.50000 79.362 60.114 
6.60000 80.182 60.674 
6.70000 81.000 61.233 
6.80000 81.816 61.791 
6.90000 82.630 62.348 
7.00000 83.443 62.903 
7.10000 84.254 63.458 
7.20000 85.063 64.012 
7.30000 85.871 64.565 
7.40000 86.677 65.116 
7.50000 87.481 65.667 
7.60000 88.284 66.217 
7.70000 89.085 66.766 
7.80000 89.885 67.314 
7.90000 90.684 67.860 
8.00000 91.480 68.406 
8.10000 92.276 68.951 
8.20000 93.069 69.496 
8.30000 93.862 70.039 
8.40000 94.653 70.581 
8.50000 95.442 71.123 
8.60000 96.231 71.663 
8.70000 97.017 72.203 
8.80000 97.803 72.742 
8.90000 98.587 73.280 
9.00000 99.370 73.817 
9.10000 100.151 74.353 
9.20000 100.932 74.889 
9.30000 101.710 75.424 
9.40000 102.488 75.957 
9.50000 103.265 76.491 
9.60000 104.040 77.023 
9.70000 104.814 77.555 
9.80000 105.587 78.085 
9.90000 106.358 78.615 
10.00000 107.129 79.145 
