# t[days] FUV NUV
0.50000 34.074 29.930 
0.60000 34.576 30.163 
0.70000 35.063 30.405 
0.80000 35.537 30.652 
0.90000 36.008 30.908 
1.00000 36.483 31.176 
1.10000 36.965 31.456 
1.20000 37.454 31.746 
1.30000 37.948 32.044 
1.40000 38.447 32.351 
1.50000 38.945 32.660 
1.60000 39.438 32.969 
1.70000 39.920 33.273 
1.80000 40.390 33.571 
1.90000 40.847 33.862 
2.00000 41.294 34.148 
2.10000 41.733 34.430 
2.20000 42.171 34.713 
2.30000 42.605 34.994 
2.40000 43.036 35.274 
2.50000 43.465 35.554 
2.60000 43.894 35.835 
2.70000 44.323 36.117 
2.80000 44.755 36.402 
2.90000 45.189 36.689 
3.00000 45.628 36.980 
3.10000 46.070 37.274 
3.20000 46.518 37.573 
3.30000 46.970 37.875 
3.40000 47.427 38.181 
3.50000 47.888 38.491 
3.60000 48.353 38.803 
3.70000 48.821 39.119 
3.80000 49.293 39.437 
3.90000 49.769 39.758 
4.00000 50.247 40.081 
4.10000 50.728 40.406 
4.20000 51.211 40.734 
4.30000 51.698 41.064 
4.40000 52.186 41.395 
4.50000 52.676 41.728 
4.60000 53.168 42.062 
4.70000 53.661 42.398 
4.80000 54.156 42.735 
4.90000 54.652 43.072 
5.00000 55.148 43.411 
5.10000 55.646 43.751 
5.20000 56.145 44.091 
5.30000 56.644 44.431 
5.40000 57.143 44.772 
5.50000 57.643 45.114 
5.60000 58.142 45.455 
5.70000 58.641 45.797 
5.80000 59.140 46.138 
5.90000 59.638 46.478 
6.00000 60.135 46.819 
6.10000 60.653 47.173 
6.20000 61.331 47.634 
6.30000 62.011 48.096 
6.40000 62.691 48.560 
6.50000 63.373 49.024 
6.60000 64.056 49.488 
6.70000 64.739 49.954 
6.80000 65.423 50.420 
6.90000 66.107 50.886 
7.00000 66.792 51.353 
7.10000 67.476 51.820 
7.20000 68.161 52.287 
7.30000 68.846 52.754 
7.40000 69.530 53.221 
7.50000 70.214 53.688 
7.60000 70.898 54.155 
7.70000 71.581 54.621 
7.80000 72.264 55.088 
7.90000 72.946 55.554 
8.00000 73.628 56.020 
8.10000 74.308 56.485 
8.20000 74.988 56.950 
8.30000 75.667 57.414 
8.40000 76.345 57.878 
8.50000 77.021 58.341 
8.60000 77.697 58.803 
8.70000 78.371 59.264 
8.80000 79.044 59.725 
8.90000 79.716 60.185 
9.00000 80.386 60.644 
9.10000 81.055 61.102 
9.20000 81.723 61.559 
9.30000 82.388 62.015 
9.40000 83.052 62.470 
9.50000 83.715 62.923 
9.60000 84.376 63.376 
9.70000 85.034 63.828 
9.80000 85.691 64.278 
9.90000 86.347 64.727 
10.00000 87.000 65.175 
