# t[days] FUV NUV
0.50000 46.377 38.667 
0.60000 46.830 38.862 
0.70000 47.447 39.190 
0.80000 48.132 39.579 
0.90000 48.841 39.995 
1.00000 49.534 40.409 
1.10000 50.211 40.818 
1.20000 50.862 41.216 
1.30000 51.495 41.604 
1.40000 52.102 41.979 
1.50000 52.689 42.343 
1.60000 53.254 42.696 
1.70000 53.797 43.035 
1.80000 54.320 43.363 
1.90000 54.821 43.678 
2.00000 55.298 43.978 
2.10000 55.752 44.264 
2.20000 56.184 44.536 
2.30000 56.594 44.794 
2.40000 56.982 45.038 
2.50000 57.350 45.270 
2.60000 57.701 45.491 
2.70000 58.038 45.703 
2.80000 58.363 45.908 
2.90000 58.679 46.107 
3.00000 58.986 46.301 
3.10000 59.286 46.490 
3.20000 59.580 46.677 
3.30000 59.870 46.861 
3.40000 60.156 47.044 
3.50000 60.439 47.225 
3.60000 60.721 47.405 
3.70000 61.002 47.586 
3.80000 61.283 47.767 
3.90000 61.565 47.949 
4.00000 61.848 48.132 
4.10000 62.133 48.317 
4.20000 62.420 48.504 
4.30000 62.710 48.694 
4.40000 63.002 48.885 
4.50000 63.299 49.080 
4.60000 63.598 49.277 
4.70000 63.899 49.476 
4.80000 64.202 49.676 
4.90000 64.506 49.877 
5.00000 64.810 50.078 
5.10000 65.113 50.279 
5.20000 65.414 50.479 
5.30000 65.712 50.678 
5.40000 66.008 50.875 
5.50000 66.302 51.070 
5.60000 66.591 51.263 
5.70000 66.876 51.453 
5.80000 67.157 51.640 
5.90000 67.434 51.825 
6.00000 67.705 52.006 
6.10000 67.971 52.183 
6.20000 68.231 52.357 
6.30000 68.487 52.528 
6.40000 68.738 52.695 
6.50000 68.984 52.860 
6.60000 69.226 53.022 
6.70000 69.465 53.181 
6.80000 69.700 53.338 
6.90000 69.931 53.493 
7.00000 70.160 53.645 
7.10000 70.386 53.796 
7.20000 70.609 53.946 
7.30000 70.830 54.094 
7.40000 71.048 54.240 
7.50000 71.265 54.385 
7.60000 71.480 54.529 
7.70000 71.694 54.672 
7.80000 71.905 54.814 
7.90000 72.115 54.955 
8.00000 72.324 55.095 
8.10000 72.532 55.235 
8.20000 72.740 55.374 
8.30000 72.946 55.513 
8.40000 73.151 55.651 
8.50000 73.356 55.789 
8.60000 73.561 55.927 
8.70000 73.765 56.064 
8.80000 73.968 56.201 
8.90000 74.172 56.338 
9.00000 74.375 56.475 
9.10000 74.578 56.612 
9.20000 74.781 56.749 
9.30000 74.985 56.887 
9.40000 75.188 57.024 
9.50000 75.392 57.162 
9.60000 75.595 57.299 
9.70000 75.800 57.438 
9.80000 76.004 57.576 
9.90000 76.209 57.715 
10.00000 76.414 57.854 
