# t[days] FUV NUV
0.50000 45.906 38.272 
0.60000 45.807 38.082 
0.70000 45.794 37.971 
0.80000 45.845 37.919 
0.90000 45.938 37.906 
1.00000 46.066 37.926 
1.10000 46.226 37.975 
1.20000 46.411 38.047 
1.30000 46.605 38.130 
1.40000 46.814 38.227 
1.50000 47.032 38.334 
1.60000 47.252 38.446 
1.70000 47.478 38.564 
1.80000 47.704 38.685 
1.90000 47.934 38.810 
2.00000 48.165 38.938 
2.10000 48.401 39.071 
2.20000 48.639 39.207 
2.30000 48.883 39.349 
2.40000 49.130 39.494 
2.50000 49.383 39.645 
2.60000 49.639 39.799 
2.70000 49.901 39.957 
2.80000 50.168 40.120 
2.90000 50.438 40.287 
3.00000 50.709 40.455 
3.10000 50.961 40.611 
3.20000 51.187 40.752 
3.30000 51.416 40.895 
3.40000 51.648 41.040 
3.50000 51.883 41.189 
3.60000 52.121 41.340 
3.70000 52.361 41.493 
3.80000 52.604 41.649 
3.90000 52.849 41.806 
4.00000 53.096 41.966 
4.10000 53.344 42.126 
4.20000 53.592 42.287 
4.30000 53.841 42.448 
4.40000 54.089 42.610 
4.50000 54.337 42.772 
4.60000 54.583 42.933 
4.70000 54.829 43.094 
4.80000 55.074 43.255 
4.90000 55.317 43.415 
5.00000 55.559 43.574 
5.10000 55.798 43.731 
5.20000 56.036 43.888 
5.30000 56.272 44.044 
5.40000 56.506 44.199 
5.50000 56.739 44.352 
5.60000 56.970 44.505 
5.70000 57.199 44.658 
5.80000 57.428 44.809 
5.90000 57.655 44.960 
6.00000 57.881 45.111 
6.10000 58.107 45.260 
6.20000 58.331 45.410 
6.30000 58.555 45.559 
6.40000 58.778 45.708 
6.50000 59.000 45.856 
6.60000 59.221 46.004 
6.70000 59.442 46.151 
6.80000 59.663 46.299 
6.90000 59.883 46.446 
7.00000 60.102 46.593 
7.10000 60.322 46.740 
7.20000 60.541 46.887 
7.30000 60.760 47.034 
7.40000 60.979 47.182 
7.50000 61.198 47.329 
7.60000 61.417 47.476 
7.70000 61.637 47.624 
7.80000 61.857 47.772 
7.90000 62.077 47.921 
8.00000 62.298 48.070 
8.10000 62.519 48.219 
8.20000 62.742 48.369 
8.30000 62.965 48.520 
8.40000 63.188 48.671 
8.50000 63.413 48.823 
8.60000 63.638 48.975 
8.70000 63.864 49.129 
8.80000 64.091 49.283 
8.90000 64.320 49.437 
9.00000 64.549 49.593 
9.10000 64.779 49.749 
9.20000 65.011 49.906 
9.30000 65.244 50.064 
9.40000 65.478 50.223 
9.50000 65.713 50.383 
9.60000 65.949 50.544 
9.70000 66.187 50.706 
9.80000 66.426 50.869 
9.90000 66.667 51.032 
10.00000 66.908 51.197 
