# t[days] FUV NUV
0.50000 33.227 29.371 
0.60000 34.058 29.831 
0.70000 34.950 30.353 
0.80000 35.856 30.898 
0.90000 36.759 31.452 
1.00000 37.670 32.019 
1.10000 38.597 32.606 
1.20000 39.546 33.213 
1.30000 40.514 33.838 
1.40000 41.487 34.471 
1.50000 42.455 35.104 
1.60000 43.445 35.754 
1.70000 44.469 36.427 
1.80000 45.488 37.099 
1.90000 46.497 37.766 
2.00000 47.488 38.422 
2.10000 48.457 39.065 
2.20000 49.403 39.692 
2.30000 50.318 40.300 
2.40000 51.206 40.890 
2.50000 52.067 41.463 
2.60000 52.903 42.020 
2.70000 53.709 42.556 
2.80000 54.491 43.077 
2.90000 55.249 43.582 
3.00000 55.981 44.069 
3.10000 56.689 44.541 
3.20000 57.375 44.998 
3.30000 58.038 45.440 
3.40000 58.681 45.868 
3.50000 59.307 46.286 
3.60000 59.915 46.691 
3.70000 60.508 47.086 
3.80000 61.087 47.473 
3.90000 61.652 47.849 
4.00000 62.206 48.219 
4.10000 62.749 48.582 
4.20000 63.281 48.936 
4.30000 63.805 49.286 
4.40000 64.319 49.630 
4.50000 64.825 49.969 
4.60000 65.325 50.303 
4.70000 65.816 50.631 
4.80000 66.302 50.957 
4.90000 66.781 51.278 
5.00000 67.255 51.595 
5.10000 67.724 51.909 
5.20000 68.187 52.220 
5.30000 68.647 52.529 
5.40000 69.101 52.833 
5.50000 69.553 53.137 
5.60000 69.999 53.437 
5.70000 70.444 53.735 
5.80000 70.884 54.031 
5.90000 71.321 54.326 
6.00000 71.755 54.618 
6.10000 72.185 54.908 
6.20000 72.612 55.195 
6.30000 73.036 55.481 
6.40000 73.457 55.765 
6.50000 73.874 56.046 
6.60000 74.289 56.326 
6.70000 74.700 56.603 
6.80000 75.109 56.879 
6.90000 75.513 57.152 
7.00000 75.915 57.424 
7.10000 76.314 57.693 
7.20000 76.710 57.961 
7.30000 77.102 58.227 
7.40000 77.492 58.491 
7.50000 77.878 58.752 
7.60000 78.263 59.012 
7.70000 78.643 59.269 
7.80000 79.021 59.526 
7.90000 79.396 59.780 
8.00000 79.769 60.032 
8.10000 80.138 60.282 
8.20000 80.505 60.531 
8.30000 80.869 60.777 
8.40000 81.230 61.022 
8.50000 81.588 61.266 
8.60000 81.944 61.507 
8.70000 82.297 61.747 
8.80000 82.648 61.984 
8.90000 82.996 62.221 
9.00000 83.341 62.455 
9.10000 83.684 62.688 
9.20000 84.024 62.919 
9.30000 84.362 63.149 
9.40000 84.697 63.376 
9.50000 85.031 63.603 
9.60000 85.360 63.827 
9.70000 85.689 64.050 
9.80000 86.014 64.271 
9.90000 86.338 64.491 
10.00000 86.658 64.709 
