# t[days] FUV NUV
0.50000 36.077 30.859 
0.60000 36.685 31.165 
0.70000 37.241 31.453 
0.80000 37.715 31.700 
0.90000 38.104 31.897 
1.00000 38.431 32.060 
1.10000 38.725 32.207 
1.20000 39.001 32.348 
1.30000 39.271 32.489 
1.40000 39.542 32.636 
1.50000 39.821 32.791 
1.60000 40.114 32.959 
1.70000 40.422 33.141 
1.80000 40.749 33.338 
1.90000 41.095 33.551 
2.00000 41.459 33.778 
2.10000 41.831 34.012 
2.20000 42.203 34.248 
2.30000 42.569 34.481 
2.40000 42.925 34.708 
2.50000 43.266 34.926 
2.60000 43.589 35.133 
2.70000 43.892 35.327 
2.80000 44.174 35.507 
2.90000 44.439 35.676 
3.00000 44.692 35.836 
3.10000 44.935 35.992 
3.20000 45.174 36.145 
3.30000 45.410 36.296 
3.40000 45.647 36.448 
3.50000 45.886 36.603 
3.60000 46.129 36.760 
3.70000 46.377 36.922 
3.80000 46.633 37.090 
3.90000 46.897 37.264 
4.00000 47.169 37.443 
4.10000 47.448 37.628 
4.20000 47.734 37.817 
4.30000 48.026 38.011 
4.40000 48.323 38.210 
4.50000 48.626 38.412 
4.60000 48.934 38.618 
4.70000 49.246 38.828 
4.80000 49.513 39.008 
4.90000 49.578 39.056 
5.00000 49.659 39.114 
5.10000 49.761 39.186 
5.20000 49.882 39.272 
5.30000 50.020 39.368 
5.40000 50.172 39.474 
5.50000 50.338 39.589 
5.60000 50.515 39.712 
5.70000 50.703 39.842 
5.80000 50.900 39.978 
5.90000 51.106 40.120 
6.00000 51.320 40.268 
6.10000 51.541 40.420 
6.20000 51.769 40.577 
6.30000 52.003 40.738 
6.40000 52.243 40.903 
6.50000 52.488 41.071 
6.60000 52.737 41.243 
6.70000 52.991 41.418 
6.80000 53.250 41.595 
6.90000 53.512 41.775 
7.00000 53.778 41.958 
7.10000 54.066 42.156 
7.20000 54.545 42.480 
7.30000 55.026 42.805 
7.40000 55.510 43.133 
7.50000 55.996 43.462 
7.60000 56.484 43.793 
7.70000 56.974 44.125 
7.80000 57.465 44.458 
7.90000 57.959 44.793 
8.00000 58.454 45.130 
8.10000 58.951 45.467 
8.20000 59.450 45.806 
8.30000 59.949 46.145 
8.40000 60.450 46.486 
8.50000 60.953 46.828 
8.60000 61.456 47.170 
8.70000 61.961 47.513 
8.80000 62.466 47.857 
8.90000 62.972 48.202 
9.00000 63.479 48.548 
9.10000 63.987 48.894 
9.20000 64.496 49.240 
9.30000 65.005 49.587 
9.40000 65.515 49.935 
9.50000 66.025 50.282 
9.60000 66.535 50.631 
9.70000 67.046 50.979 
9.80000 67.557 51.328 
9.90000 68.069 51.677 
10.00000 68.580 52.026 
