# t[days] FUV NUV
0.50000 28.784 26.231 
0.60000 28.498 25.912 
0.70000 28.440 25.770 
0.80000 28.515 25.734 
0.90000 28.673 25.767 
1.00000 28.889 25.848 
1.10000 29.141 25.962 
1.20000 29.380 26.078 
1.30000 29.623 26.203 
1.40000 29.880 26.343 
1.50000 30.148 26.494 
1.60000 30.427 26.656 
1.70000 30.718 26.828 
1.80000 31.021 27.012 
1.90000 31.339 27.207 
2.00000 31.671 27.415 
2.10000 32.018 27.634 
2.20000 32.378 27.864 
2.30000 32.749 28.103 
2.40000 33.131 28.350 
2.50000 33.520 28.604 
2.60000 33.917 28.864 
2.70000 34.321 29.129 
2.80000 34.730 29.399 
2.90000 35.144 29.674 
3.00000 35.561 29.951 
3.10000 35.983 30.232 
3.20000 36.407 30.515 
3.30000 36.834 30.800 
3.40000 37.262 31.087 
3.50000 37.692 31.376 
3.60000 38.124 31.665 
3.70000 38.555 31.956 
3.80000 38.987 32.246 
3.90000 39.424 32.541 
4.00000 39.989 32.918 
4.10000 40.557 33.296 
4.20000 41.127 33.677 
4.30000 41.699 34.059 
4.40000 42.273 34.443 
4.50000 42.847 34.828 
4.60000 43.422 35.213 
4.70000 43.998 35.600 
4.80000 44.574 35.986 
4.90000 45.149 36.373 
5.00000 45.725 36.760 
5.10000 46.299 37.147 
5.20000 46.873 37.533 
5.30000 47.446 37.919 
5.40000 48.018 38.304 
5.50000 48.588 38.689 
5.60000 49.156 39.072 
5.70000 49.724 39.455 
5.80000 50.289 39.837 
5.90000 50.854 40.219 
6.00000 51.416 40.599 
6.10000 51.977 40.978 
6.20000 52.536 41.356 
6.30000 53.093 41.733 
6.40000 53.649 42.109 
6.50000 54.202 42.484 
6.60000 54.754 42.858 
6.70000 55.304 43.230 
6.80000 55.851 43.601 
6.90000 56.398 43.972 
7.00000 56.942 44.341 
7.10000 57.484 44.709 
7.20000 58.025 45.076 
7.30000 58.564 45.442 
7.40000 59.102 45.807 
7.50000 59.637 46.170 
7.60000 60.171 46.533 
7.70000 60.704 46.895 
7.80000 61.235 47.256 
7.90000 61.764 47.615 
8.00000 62.292 47.974 
8.10000 62.818 48.332 
8.20000 63.343 48.689 
8.30000 63.866 49.045 
8.40000 64.388 49.400 
8.50000 64.908 49.754 
8.60000 65.428 50.108 
8.70000 65.945 50.460 
8.80000 66.462 50.812 
8.90000 66.977 51.163 
9.00000 67.491 51.513 
9.10000 68.004 51.863 
9.20000 68.515 52.211 
9.30000 69.026 52.559 
9.40000 69.535 52.907 
9.50000 70.043 53.253 
9.60000 70.550 53.599 
9.70000 71.056 53.944 
9.80000 71.561 54.288 
9.90000 72.065 54.632 
10.00000 72.568 54.976 
