# t[days] FUV NUV
0.50000 28.292 25.447 
0.60000 28.614 25.596 
0.70000 28.958 25.778 
0.80000 29.307 25.973 
0.90000 29.651 26.172 
1.00000 30.000 26.380 
1.10000 30.362 26.601 
1.20000 30.744 26.839 
1.30000 31.145 27.093 
1.40000 31.566 27.363 
1.50000 32.006 27.648 
1.60000 32.465 27.948 
1.70000 32.940 28.260 
1.80000 33.429 28.583 
1.90000 33.930 28.915 
2.00000 34.441 29.256 
2.10000 34.960 29.603 
2.20000 35.486 29.955 
2.30000 36.017 30.312 
2.40000 36.552 30.671 
2.50000 37.088 31.032 
2.60000 37.625 31.394 
2.70000 38.162 31.756 
2.80000 38.708 32.126 
2.90000 39.457 32.623 
3.00000 40.209 33.124 
3.10000 40.964 33.627 
3.20000 41.719 34.132 
3.30000 42.474 34.637 
3.40000 43.229 35.142 
3.50000 43.983 35.647 
3.60000 44.735 36.152 
3.70000 45.485 36.656 
3.80000 46.234 37.159 
3.90000 46.979 37.660 
4.00000 47.722 38.160 
4.10000 48.462 38.659 
4.20000 49.199 39.156 
4.30000 49.933 39.650 
4.40000 50.663 40.143 
4.50000 51.389 40.634 
4.60000 52.113 41.122 
4.70000 52.833 41.609 
4.80000 53.550 42.094 
4.90000 54.264 42.577 
5.00000 54.975 43.058 
5.10000 55.683 43.538 
5.20000 56.388 44.015 
5.30000 57.090 44.491 
5.40000 57.788 44.965 
5.50000 58.485 45.437 
5.60000 59.178 45.907 
5.70000 59.869 46.376 
5.80000 60.557 46.844 
5.90000 61.243 47.310 
6.00000 61.927 47.774 
6.10000 62.608 48.237 
6.20000 63.287 48.698 
6.30000 63.964 49.159 
6.40000 64.638 49.618 
6.50000 65.311 50.075 
6.60000 65.982 50.532 
6.70000 66.650 50.987 
6.80000 67.317 51.441 
6.90000 67.982 51.894 
7.00000 68.645 52.346 
7.10000 69.307 52.796 
7.20000 69.966 53.246 
7.30000 70.624 53.694 
7.40000 71.280 54.142 
7.50000 71.935 54.589 
7.60000 72.588 55.034 
7.70000 73.239 55.479 
7.80000 73.889 55.922 
7.90000 74.538 56.365 
8.00000 75.185 56.807 
8.10000 75.831 57.248 
8.20000 76.475 57.688 
8.30000 77.118 58.127 
8.40000 77.759 58.565 
8.50000 78.400 59.003 
8.60000 79.039 59.440 
8.70000 79.676 59.876 
8.80000 80.313 60.311 
8.90000 80.948 60.746 
9.00000 81.582 61.179 
9.10000 82.215 61.612 
9.20000 82.847 62.045 
9.30000 83.478 62.476 
9.40000 84.108 62.908 
9.50000 84.737 63.338 
9.60000 85.364 63.768 
9.70000 85.991 64.197 
9.80000 86.617 64.625 
9.90000 87.242 65.053 
10.00000 87.865 65.480 
